1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
BI0009,鳥類,絶滅,EX,ハヤブサ目,ハヤブサ科,シマハヤブサ,Falco peregrinus furuitii,②③,シマハヤブサ,Falco peregrinus furuitii,EX,シマハヤブサ,Falco peregrinus furuitii,EX,シマハヤブサ,Falco peregrinus furuitii,EX,シマハヤブサ,Falco peregrinus furuitii,DD,シマハヤブサ,Falco peregrinus furuitii,DD,シマハヤブサ,Falco peregrinus furuitii,DD,シマハヤブサ,Falco peregrinus furuitii,CR,シマハヤブサ,Falco peregrinus furuitii,EN,シマハヤブサ,Falco peregrinus fruitii,V,0,1,1,0,―,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,―,1,1,0,―,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000年代には絶滅していたと考えられる。,0
BI0010,鳥類,絶滅,EX,スズメ目,シジュウカラ科,ダイトウヤマガラ,Sittiparus varius orii,③,ダイトウヤマガラ,Poecile varius orii,EX,ダイトウヤマガラ,Poecile varius orii,EX,ダイトウヤマガラ,Poecile varius orii,EX,ダイトウヤマガラ,Poecile varius orii,EX,ダイトウヤマガラ,Parus varius orii,EX,ダイトウヤマガラ,Parus varius orii,EX,ダイトウヤマガラ,Parus varius orii,EX,ダイトウヤマガラ,Parus varius orii,EX,ダイトウヤマガラ,Parus varius orii,Ex,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,1,不明,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,不明,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0011,鳥類,絶滅,EX,スズメ目,メジロ科,ムコジマメグロ,Apalopteron familiare familiare,③,メグロ,Apalopteron familiare familiare,EX,メグロ,Apalopteron familiare familiare,EX,メグロ,Apalopteron familiare familiare,EX,メグロ,Apalopteron familiare familiare,EX,ムコジマメグロ,Apalopteron familiare familiare,EX,ムコジマメグロ,Apalopteron familiare familiare,EX,ムコジマメグロ,Apalopteron familiare familiare,EX,ムコジマメグロ,Apalopteron familiare familiare,EX,ムコジマメグロ,Apalopteron familiare familiare,Ex,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,1,0,―,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0012,鳥類,絶滅,EX,スズメ目,ミソサザイ科,ダイトウミソサザイ,Troglodytes troglodytes orii,③,ダイトウミソサザイ,Troglodytes troglodytes orii,EX,ダイトウミソサザイ,Troglodytes troglodytes orii,EX,ダイトウミソサザイ,Troglodytes troglodytes orii,EX,ダイトウミソサザイ,Troglodytes troglodytes orii,EX,ダイトウミソサザイ,Troglodytes troglodytes orii,EX,ダイトウミソサザイ,Troglodytes troglodytes orii,EX,ダイトウミソサザイ,Troglodytes troglodytes orii,EX,ダイトウミソサザイ,Troglodytes troglodytes orii,EX,ダイトウミソサザイ,Troglodytes troglodytes orii,Ex,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,1,不明,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,不明,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0013,鳥類,絶滅,EX,スズメ目,ツグミ科,オガサワラガビチョウ,Cichlopasser terrestris,①②③,オガサワラガビチョウ,Cichlopasser terrestris,EX,オガサワラガビチョウ,Cichlopasser terrestris,EX,オガサワラガビチョウ,Cichlopasser terrestris,EX,オガサワラガビチョウ,Cichlopasser terrestris,EX,オガサワラガビチョウ,Cichlopasser terrestris,EX,オガサワラガビチョウ,Cichlopasser terrestris,EX,オガサワラガビチョウ,Cichlopasser terrestris,EX,オガサワラガビチョウ,Cichlopasser terrestris,EX,オガサワラガビチョウ,Turdus terrestris,Ex,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,―,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0014,鳥類,絶滅,EX,スズメ目,アトリ科,オガサワラマシコ,Carpodacus ferreorostris,①②③,オガサワラマシコ,Chaunoproctus ferreorostris,EX,オガサワラマシコ,Chaunoproctus ferreorostris,EX,オガサワラマシコ,Chaunoproctus ferreorostris,EX,オガサワラマシコ,Chaunoproctus ferreorostris,EX,オガサワラマシコ,Chaunoproctus ferreorostris,EX,オガサワラマシコ,Chaunoproctus ferreorostris,EX,オガサワラマシコ,Chaunoproctus ferreorostris,EX,オガサワラマシコ,Chaunoproctus ferreorostris,EX,オガサワラマシコ,Chaunoproctus ferreorostris,Ex,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,―,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0015,鳥類,絶滅危惧IA類,CR,カモ目,カモ科,サカツラガン,Anser cygnoid,D,サカツラガン,Anser cygnoides,DD,サカツラガン,Anser cygnoides,DD,サカツラガン,Anser cygnoides,DD,サカツラガン,Anser cygnoides,DD,サカツラガン,Anser cygnoides,DD,サカツラガン,Anser cygnoides,DD,サカツラガン,Anser cygnoides,DD,サカツラガン,Anser cygnoides,DD,サカツラガン,Anser cygnoides,V,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1
BI0016,鳥類,絶滅危惧IA類,CR,カモ目,カモ科,アカハジロ,Aythya baeri,D,アカハジロ,Aythya baeri,DD,アカハジロ,Aythya baeri,DD,アカハジロ,Aythya baeri,DD,アカハジロ,Aythya baeri,DD,アカハジロ,Aythya baeri,DD,アカハジロ,Aythya baeri,DD,アカハジロ,Aythya baeri,DD,アカハジロ,Aythya baeri,DD,アカハジロ,Aythya baeri,R,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1
BI0017,鳥類,絶滅危惧IA類,CR,ハト目,ハト科,アカガシラカラスバト,Columba janthina nitens,B1ab,アカガシラカラスバト,Columba janthina nitens,CR,アカガシラカラスバト,Columba janthina nitens,CR,アカガシラカラスバト,Columba janthina nitens,CR,アカガシラカラスバト,Columba janthina nitens,CR,アカガシラカラスバト,Columba janthina nitens,CR,アカガシラカラスバト,Columba janthina nitens,CR,アカガシラカラスバト,Columba janthina nitens,CR,アカガシラカラスバト,Columba janthina nitens,EN,アカガシラカラスバト,Columba janthina nitens,E,0,0,1,0,―,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,―,0
BI0018,鳥類,絶滅危惧IA類,CR,ツル目,クイナ科,ヤンバルクイナ,Hypotaenidia okinawae,C2a(ii),ヤンバルクイナ,Gallirallus okinawae,CR,ヤンバルクイナ,Gallirallus okinawae,CR,ヤンバルクイナ,Gallirallus okinawae,CR,ヤンバルクイナ,Gallirallus okinawae,CR,ヤンバルクイナ,Gallirallus okinawae,CR,ヤンバルクイナ,Gallirallus okinawae,CR,ヤンバルクイナ,Gallirallus okinawae,CR,ヤンバルクイナ,Gallirallus okinawae,EN,ヤンバルクイナ,Rallus okinawae,E,0,0,1,0,―,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,―,0
BI0019,鳥類,絶滅危惧IA類,CR,チドリ目,シギ科,ヘラシギ,Calidris pygmaea,D,ヘラシギ,Eurynorhynchus pygmeus,CR,ヘラシギ,Eurynorhynchus pygmeus,CR,ヘラシギ,Eurynorhynchus pygmeus,CR,ヘラシギ,Eurynorhynchus pygmeus,CR,ヘラシギ,Eurynorhynchus pygmeus,CR,ヘラシギ,Eurynorhynchus pygmeus,CR,ヘラシギ,Eurynorhynchus pygmeus,CR,ヘラシギ,Eurynorhynchus pygmeus,EN,ヘラシギ,Eurynorhynchus pygmeus,V,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,―,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,―,0,1,0,0,―,0,0,0,0,0,0,1,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0020,鳥類,絶滅危惧IA類,CR,チドリ目,シギ科,アカアシシギ,Tringa totanus ussuriensis,B2ab,アカアシシギ,Tringa totanus ussuriensis,VU,アカアシシギ,Tringa totanus ussuriensis,VU,アカアシシギ,Tringa totanus ussuriensis,VU,アカアシシギ,Tringa totanus ussuriensis,VU,アカアシシギ,Tringa totanus ussuriensis,VU,アカアシシギ,Tringa totanus ussuriensis,VU,アカアシシギ,Tringa totanus ussuriensis,VU,アカアシシギ,Tringa totanus ussuriensis,VU,アカアシシギ,Tringa totanus eurhinus,R,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,1,0,―,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,―,1,1,0,0,―,0,0,0,0,0,0,1,1,1,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0021,鳥類,絶滅危惧IA類,CR,チドリ目,シギ科,カラフトアオアシシギ,Tringa guttifer,D,カラフトアオアシシギ,Tringa guttifer,CR,カラフトアオアシシギ,Tringa guttifer,CR,カラフトアオアシシギ,Tringa guttifer,CR,カラフトアオアシシギ,Tringa guttifer,CR,カラフトアオアシシギ,Tringa guttifer,CR,カラフトアオアシシギ,Tringa guttifer,CR,カラフトアオアシシギ,Tringa guttifer,CR,カラフトアオアシシギ,Tringa guttifer,CR,カラフトアオアシシギ,Tringa guttifer,V,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,―,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,―,0,1,0,0,―,1,0,0,0,0,0,1,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0022,鳥類,絶滅危惧IA類,CR,チドリ目,ウミスズメ科,ウミガラス,Uria aalge inornata,D,ウミガラス,Uria aalge inornata,CR,ウミガラス,Uria aalge inornata,CR,ウミガラス,Uria aalge inornata,CR,ウミガラス,Uria aalge inornata,CR,ウミガラス,Uria aalge inornata,CR,ウミガラス,Uria aalge inornata,CR,ウミガラス,Uria aalge inornata,CR,ウミガラス,Uria aalge inornata,CR,ウミガラス,Uria aalge inornata,E,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,―,0,1,0,0,―,1,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,1,0,0,0,0,0,0,0,0,―,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0023,鳥類,絶滅危惧IA類,CR,チドリ目,ウミスズメ科,ウミスズメ,Synthliboramphus antiquus antiquus,B2ab,ウミスズメ,Synthliboramphus antiquus,CR,ウミスズメ,Synthliboramphus antiquus,CR,ウミスズメ,Synthliboramphus antiquus,CR,ウミスズメ,Synthliboramphus antiquus,CR,ウミスズメ,Synthliboramphus antiquus,CR,ウミスズメ,Synthliboramphus antiquus,CR,ウミスズメ,Synthliboramphus antiquus,CR,ウミスズメ,Synthliboramphus antiquus,CR,ウミスズメ,Synthliboramphus antiquus,R,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,―,0,1,0,0,―,1,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,1,0,0,0,0,0,0,0,0,―,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,油汚染,0
BI0024,鳥類,絶滅危惧IA類,CR,チドリ目,ウミスズメ科,エトピリカ,Fratercula cirrhata,D,エトピリカ,Fratercula cirrhata,CR,エトピリカ,Fratercula cirrhata,CR,エトピリカ,Fratercula cirrhata,CR,エトピリカ,Fratercula cirrhata,CR,エトピリカ,Lunda cirrhata,CR,エトピリカ,Lunda cirrhata,CR,エトピリカ,Lunda cirrhata,CR,エトピリカ,Lunda cirrhata,CR,エトピリカ,Lunda cirrhata,E,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,―,0,1,0,0,―,1,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,1,0,0,0,0,0,0,0,0,―,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,船舶等の接近,0
BI0025,鳥類,絶滅危惧IA類,CR,ミズナギドリ目,ウミツバメ科,クロコシジロウミツバメ,Hydrobates castro,B2ab,クロコシジロウミツバメ,Oceanodroma castro,CR,クロコシジロウミツバメ,Oceanodroma castro,CR,クロコシジロウミツバメ,Oceanodroma castro,CR,クロコシジロウミツバメ,Oceanodroma castro,CR,クロコシジロウミツバメ,Oceanodroma castro,CR,クロコシジロウミツバメ,Oceanodroma castro,CR,クロコシジロウミツバメ,Oceanodroma castro,CR,クロコシジロウミツバメ,Oceanodroma castro,VU,クロコシジロウミツバメ,Oceanodroma castro,R,0,0,1,0,―,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,0,―,1,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,1,0,0,0,0,0,0,0,0,―,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,―,0
BI0026,鳥類,絶滅危惧IA類,CR,ミズナギドリ目,ミズナギドリ科,オガサワラヒメミズナギドリ,Puffinus bryani,B2ab,オガサワラヒメミズナギドリ,Puffinus bryani,CR,オガサワラヒメミズナギドリ,Puffinus bryani,CR,オガサワラヒメミズナギドリ,Puffinus bryani,CR,オガサワラヒメミズナギドリ,Puffinus bryani,CR,オガサワラヒメミズナギドリ,Puffinus bryani,CR,オガサワラヒメミズナギドリ,Puffinus bryani,CR,－,－,－,－,－,－,－,－,－,0,0,1,0,―,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,0,―,1,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,1,0,0,0,0,0,0,0,0,―,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,―,0
BI0027,鳥類,絶滅危惧IA類,CR,ミズナギドリ目,ミズナギドリ科,オガサワラミズナギドリ,Puffinus bannermani,B2ab,セグロミズナギドリ,Puffinus lherminieri bannermani,EN,セグロミズナギドリ,Puffinus lherminieri bannermani,EN,セグロミズナギドリ,Puffinus lherminieri bannermani,EN,セグロミズナギドリ,Puffinus lherminieri bannermani,EN,セグロミズナギドリ,Puffinus lherminieri bannermani,EN,セグロミズナギドリ,Puffinus lherminieri bannermani,EN,セグロミズナギドリ,Puffinus lherminieri bannermani,DD,セグロミズナギドリ,Puffinus lherminieri bannermani,DD,セグロミズナギドリ,Puffinus lherminieri bannermani,R,0,1,1,0,―,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,0,―,1,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,1,0,0,0,0,0,0,0,0,―,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,―,0
BI0028,鳥類,絶滅危惧IA類,CR,カツオドリ目,ウ科,チシマウガラス,Urile urile,D,チシマウガラス,Phalacrocorax urile,CR,チシマウガラス,Phalacrocorax urile,CR,チシマウガラス,Phalacrocorax urile,CR,チシマウガラス,Phalacrocorax urile,CR,チシマウガラス,Phalacrocorax urile,CR,チシマウガラス,Phalacrocorax urile,CR,チシマウガラス,Phalacrocorax urile,CR,チシマウガラス,Phalacrocorax urile,CR,チシマウガラス,Phalacrocorax urile,E,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,1,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,―,0,1,0,0,―,1,0,1,0,0,0,0,0,0,0,0,―,1,0,0,―,1,0,0,0,0,0,0,0,0,―,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,カメラマン等人間の接近,0
BI0029,鳥類,絶滅危惧IA類,CR,ペリカン目,サギ科,サンカノゴイ,Botaurus stellaris stellaris,D,サンカノゴイ,Botaurus stellaris stellaris,EN,サンカノゴイ,Botaurus stellaris stellaris,EN,サンカノゴイ,Botaurus stellaris stellaris,EN,サンカノゴイ,Botaurus stellaris stellaris,EN,サンカノゴイ,Botaurus stellaris stellaris,EN,サンカノゴイ,Botaurus stellaris stellaris,EN,サンカノゴイ,Botaurus stellaris stellaris,EN,サンカノゴイ,Botaurus stellaris stellaris,EN,サンカノゴイ,Botaurus stellaris stellaris,R,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,―,1,0,0,0,―,0,0,0,0,0,0,1,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,―,1
BI0030,鳥類,絶滅危惧IA類,CR,ペリカン目,サギ科,オオヨシゴイ,Ixobrychus eurhythmus,C2a(i) D,オオヨシゴイ,Ixobrychus eurhythmus,CR,オオヨシゴイ,Ixobrychus eurhythmus,CR,オオヨシゴイ,Ixobrychus eurhythmus,CR,オオヨシゴイ,Ixobrychus eurhythmus,CR,オオヨシゴイ,Ixobrychus eurhythmus,CR,オオヨシゴイ,Ixobrychus eurhythmus,CR,オオヨシゴイ,Ixobrychus eurhythmus,EN,オオヨシゴイ,Ixobrychus eurhythmus,EN,オオヨシゴイ,Ixobrychus eurhythmus,R,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0
BI0031,鳥類,絶滅危惧IA類,CR,タカ目,タカ科,カンムリワシ,Spilornis cheela perplexus,C2a(ii),カンムリワシ,Spilornis cheela perplexus,CR,カンムリワシ,Spilornis cheela perplexus,CR,カンムリワシ,Spilornis cheela perplexus,CR,カンムリワシ,Spilornis cheela perplexus,CR,カンムリワシ,Spilornis cheela perplexus,CR,カンムリワシ,Spilornis cheela perplexus,CR,カンムリワシ,Spilornis cheela perplexus,CR,カンムリワシ,Spilornis cheela perplexus,CR,カンムリワシ,Spilornis cheela perplexus,E,0,0,1,0,―,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,―,1,1,0,―,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,―,0
BI0032,鳥類,絶滅危惧IA類,CR,フクロウ目,フクロウ科,ダイトウコノハズク,Otus elegans interpositus,B1ab+2ab,ダイトウコノハズク,Otus elegans interpositus,VU,ダイトウコノハズク,Otus elegans interpositus,VU,ダイトウコノハズク,Otus elegans interpositus,VU,ダイトウコノハズク,Otus elegans interpositus,VU,ダイトウコノハズク,Otus elegans interpositus,VU,ダイトウコノハズク,Otus elegans interpositus,VU,－,－,－,－,－,－,－,－,－,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,1,0,0,―,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,0,―,0,0,0,0,0,0,0,0,0,0,0,―,0,0,0,―,0,0,0,0,0,0,0,0,0,―,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,―,0
